pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
1137.9 -0.734782 2.18939 994.446 -1.1162 0.473324 1695.28 0.621113 0.71163 0.534267 0.702009 283.688 -1.99832 2.09548 3560.38
1467.08 0.263469 0.455963 886.222 1.50201 -2.17543 2707.27 0.620078 0.451112 0.723087 0.659912 222.082 -2.45958 0.284155 4313.46
834.909 0.239164 -0.219492 573.163 0.254244 3.13109 1507.21 0.380069 0.249906 0.732128 0.820712 208.683 -2.21474 0.937348 2211.29
1146.25 0.0887181 3.1342 551.65 0.334991 2.16209 790.583 0.713304 0.694648 0.657441 0.676518 665.162 -0.499505 2.64948 2634.17
1498.1 0.599584 -0.945662 1235.09 1.14475 0.78071 2350.1 0.673301 0.188373 0.785466 0.562469 674.373 2.89873 2.11802 4139.55
1589.26 -0.874365 1.37639 902.416 -0.283587 -2.10813 2500.52 0.740988 0.484541 0.844469 0.554747 1070.09 -2.20424 0.0961182 3500.69
1796.08 -0.056562 0.769956 1330.22 1.08199 -1.18754 3259.67 0.326678 0.860388 0.675854 0.823047 718.935 3.03838 2.05727 4575.06
953.333 1.15538 -0.422656 791.025 -0.468636 -2.50073 2176.68 0.304145 0.702421 0.620698 0.770796 231.916 1.68414 2.09831 2480.33
2297.54 -0.252774 1.71558 1778.02 0.683997 -0.23507 3898.52 0.479761 0.409412 0.898817 0.887722 571.189 -2.38477 2.1497 5965.32
2004.17 1.27288 0.58757 752.145 0.0945734 -2.66179 3130.74 0.112154 0.477944 0.847926 0.373813 975.762 -2.58029 0.0815008 3114.37
726.833 1.37737 -2.79582 353.549 1.52107 1.24269 999.549 0.219918 0.486217 0.664553 0.678115 80.1639 0.0842701 1.15842 1660.26
630.414 -1.72777 -3.00437 544.772 1.21847 1.40843 2619.53 0.574056 0.824085 0.8541 0.912638 337.775 -0.743339 2.15177 1850.94
786.208 0.770429 1.30842 777.988 -0.744867 -2.29439 2089.73 0.574302 0.437235 0.736732 0.603203 378.315 -2.27765 0.016732 2494.01
1570.66 0.344464 0.110983 1315.28 -0.384384 1.46805 2128.83 0.798596 0.664626 0.625749 0.62219 494.978 -1.89077 2.00175 4790.77
