pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj sm_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht pt_balance delta_phi_j1j2 weight
1461.73 0.217415 1.11217 1261.53 0.58841 -0.999403 2442.14 2373.55 0.69419 0.793977 0.638761 0.859748 871.114 -3.03851 0.38215 3264.41 0.838197 2.89408 1.5571
981.721 -1.60428 -2.39846 515.762 -1.04309 1.03171 1494.27 1384.91 0.77469 0.807507 0.808298 0.761187 258.35 0.738449 0.304102 1561.81 0.357453 2.83405 1.5571
1353.14 -0.11751 -1.83137 1081.58 -0.215358 1.45574 2611.05 1749.1 0.31111 0.549183 0.599527 0.422063 44.9995 0.478318 0.178264 2791.14 0.823083 3.09686 1.5571
1255.71 0.0271936 1.49005 784.203 0.101287 -1.09409 1945.78 1839.78 0.612634 0.618913 0.783294 0.668545 711.45 -2.21776 0.0101535 2188.58 0.187943 2.7825 1.5571
1144.73 -0.588762 1.17578 1044.16 -0.760787 -1.25549 2098.38 1962.92 0.672913 0.570268 0.887408 0.838544 472.211 -2.2459 0.0408196 2800.08 0.895367 2.83842 1.5571
623.078 0.642563 2.35513 262.587 1.62042 -0.810193 942.216 790.497 0.747288 0.719512 0.771691 0.756385 336.774 -0.719443 0.0788811 908.538 0.471937 3.11973 1.5571
1464.58 0.638253 -2.87413 1029.2 1.34285 -0.782401 2443.92 2023.57 0.241487 0.590365 0.812846 0.807302 342.825 0.986163 0.036179 3697.33 0.945675 3.03198 1.5571
1102.26 -0.518549 -3.00731 996.153 -1.15315 -0.235221 2253.8 1906.51 0.730683 0.653882 0.774089 0.725763 197.779 1.01155 0.0351313 2502.07 0.0710393 3.14039 1.5571
1194.33 0.243329 -2.18731 1136.29 -1.244 0.456127 2977.4 2825.81 0.814809 0.587646 0.821149 0.511218 97.6572 1.92749 0.254628 3292.72 0.424177 2.9895 1.5571
1614.76 0.337 0.568477 1548.98 -0.0347679 2.76178 2914.21 2780.65 0.643225 0.633878 0.859092 0.785381 213.186 -1.58624 0.00821972 4367.31 0.934573 2.61864 1.5571
868.968 1.07202 1.67758 369.748 0.606924 -3.10817 988.778 343.385 0.407756 0.742815 0.734466 0.767681 860.706 -0.750404 0.128474 1898.67 0.72538 2.95921 1.5571
1029.54 -0.20875 1.57741 582.634 -0.328901 -1.97977 1562.66 1406.89 0.695807 0.756184 0.800165 0.739698 364.961 -1.35205 0.11071 1985.73 0.959731 2.82069 1.5571
1162.87 -0.710268 2.78717 956.347 -1.2659 0.366589 2141.4 1824.76 0.416351 0.681249 0.67896 0.80986 477.52 -0.825607 0.126369 2756.31 0.689207 2.85924 1.5571
1024.61 0.932195 -1.48951 722.694 -0.287849 2.71015 1933.58 1634.36 0.702849 0.760251 0.764211 0.73219 801.282 0.706789 0.105997 2835.29 0.881888 3.09743 1.5571
1184.47 -0.546834 0.31514 1051.12 0.508424 -1.27781 2108.1 1871.94 0.303412 0.663684 0.777693 0.484969 1219.94 2.77909 0.0526097 2630.07 0.494984 3.03143 1.5571
1415.5 -1.09419 -0.365126 411.78 1.40521 -2.51132 2865.56 355.877 0.414817 0.72205 0.703709 0.592394 698.715 2.78648 0.0762355 2560.77 0.715324 2.99653 1.5571
1689.46 -0.742198 -2.14599 1435.3 -0.861782 0.780703 3183.74 2413.9 0.714641 0.193956 0.781678 0.774223 438.63 1.08597 0.0888576 3468.07 0.307195 3.13873 -1.5571
1782.08 1.13539 1.37578 1705.57 -0.356284 -1.06757 4446.5 3968.15 0.421779 0.750391 0.514183 0.758739 134.507 -2.68146 0.108492 4687.65 0.0768977 3.01557 1.5571
1238.57 0.0396926 1.42739 616.172 1.35875 -2.82635 1989.81 1724.41 0.796776 0.785042 0.822114 0.766064 811.148 -1.02105 0.150346 2385.49 0.236917 3.00341 1.5571
1257.83 -0.522697 1.30423 888.055 0.311393 -1.88307 2355.57 1900.69 0.732158 0.381103 0.737829 0.667481 378.616 -1.75338 0.021404 2349.9 0.658666 3.02293 1.5571
1390.04 0.115769 -0.833597 1257.59 -0.444099 1.85428 2831.97 1800.88 0.616579 0.168585 0.636589 0.540942 500.986 -2.7961 0.0893836 3053.86 0.464464 2.84105 1.5571
